"CandidateId","CandidateName","TOTAL_VOTES","Party","WriteInVote","LocalityCode","LocalityName","PrecinctId","PrecinctName","DistrictId","DistrictType","DistrictName","OfficeId","OfficeTitle","ElectionId","ElectionType","ElectionDate","ElectionName","NumberOfSeats"
"cs319","Jill E. Stein","1","Green","0","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","262","Democratic","0","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs454","Missy Cotter Smasal","265","Democratic","0","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs515","Richard A. ""Ric"" Taylor","257","","0","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed6875","town","PARKSLEY","cc193","Member Town Council - Parksley (Town of Parksley)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"cs456","Robert E. Reid, Jr. ","14","Independent","0","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs534","Timothy M. Kaine","284","Democratic","0","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","1","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc193","WRITE IN VOTES","0","","15","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed6875","town","PARKSLEY","cc193","Member Town Council - Parksley (Town of Parksley)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","3"
"wi-cc281","WRITE IN VOTES","0","","44","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed6875","town","PARKSLEY","cc281","Mayor - Parksley (Town of Parksley)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","0","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc166","WRITE IN VOTES","0","","0","001","ACCOMACK COUNTY","0402","402 - PARKSLEY","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs482","Aubrey Lee Miles, Jr.","88","","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6839","town","SAXIS","cc175","Member Town Council - Saxis (Town of Saxis)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs484","Beverly L. Hart","90","","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6839","town","SAXIS","cc175","Member Town Council - Saxis (Town of Saxis)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs485","Bryan P. Shreaves, Jr.","83","","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6839","town","SAXIS","cc175","Member Town Council - Saxis (Town of Saxis)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs320","Chase R. Oliver","0","Libertarian","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","0","Independent","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","1","Independent","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs483","Darrell D. Marshall","77","","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6839","town","SAXIS","cc175","Member Town Council - Saxis (Town of Saxis)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs480","Denise E. Chance","92","","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6839","town","SAXIS","cc175","Member Town Council - Saxis (Town of Saxis)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs652","Denise L. Drewer","86","","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6839","town","SAXIS","cc245","Mayor - Saxis (Town of Saxis)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","175","Republican","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","165","Republican","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs455","Jen A. Kiggans","171","Republican","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","0","Green","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","44","Democratic","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs454","Missy Cotter Smasal","45","Democratic","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs456","Robert E. Reid, Jr. ","4","Independent","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs534","Timothy M. Kaine","53","Democratic","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs481","Wayne E. McCleary","79","","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6839","town","SAXIS","cc175","Member Town Council - Saxis (Town of Saxis)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"wi-cc122","WRITE IN VOTES","0","","0","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc245","WRITE IN VOTES","0","","6","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6839","town","SAXIS","cc245","Mayor - Saxis (Town of Saxis)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","1","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc166","WRITE IN VOTES","0","","1","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc175","WRITE IN VOTES","0","","4","001","ACCOMACK COUNTY","0403","403 - SAXIS","ed6839","town","SAXIS","cc175","Member Town Council - Saxis (Town of Saxis)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs320","Chase R. Oliver","0","Libertarian","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","1","Independent","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","0","Independent","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","292","Republican","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","279","Republican","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs455","Jen A. Kiggans","299","Republican","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","5","Green","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","406","Democratic","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs454","Missy Cotter Smasal","390","Democratic","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs456","Robert E. Reid, Jr. ","11","Independent","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs534","Timothy M. Kaine","414","Democratic","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","2","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","0","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc166","WRITE IN VOTES","0","","3","001","ACCOMACK COUNTY","0501","501 - MAPPSVILLE","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs320","Chase R. Oliver","0","Libertarian","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs321","Claudia De la Cruz","0","Independent","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs322","Cornel R. West","0","Independent","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs318","Donald J. Trump","151","Republican","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs535","Hung Cao","146","Republican","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs455","Jen A. Kiggans","157","Republican","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs319","Jill E. Stein","0","Green","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs317","Kamala D. Harris","440","Democratic","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs454","Missy Cotter Smasal","424","Democratic","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs456","Robert E. Reid, Jr. ","11","Independent","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs534","Timothy M. Kaine","441","Democratic","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc200","WRITE IN VOTES","0","","0","001","ACCOMACK COUNTY","0502","502 - RUE","ed2","state","United States Of America","cc200","Member, United States Senate","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc122","WRITE IN VOTES","0","","1","001","ACCOMACK COUNTY","0502","502 - RUE","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"wi-cc166","WRITE IN VOTES","0","","1","001","ACCOMACK COUNTY","0502","502 - RUE","ed6009","congressional","02","cc166","Member, House of Representatives (2nd District)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
"cs512","Charles M. ""Chip"" Lewis","118","","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed6879","town","ACCOMAC","cc190","Member Town Council - Accomac (Town of Accomac)","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","6"
"cs320","Chase R. Oliver","3","Libertarian","0","001","ACCOMACK COUNTY","0601","601 - ACCOMAC","ed2","state","United States Of America","cc122","President and Vice President","17aaeea0-ec2f-498a-a32a-b15539b89bd0","General","2024-11-05","2024 November General","1"
