state,election_year,county,local_unit,pres_harris,pres_trump,pres_other,pres_total,comparison_dem,comparison_rep,comparison_other,dem_dropoff,rep_dropoff
NY,2024,Bronx County,AD 78 ED 014,363,166,3,532,0,0,0,3.86,16.27
NY,2024,Bronx County,AD 78 ED 015,71,40,0,111,0,0,0,-7.04,40
NY,2024,Bronx County,AD 78 ED 016,255,115,6,376,0,0,0,-2.35,26.09
NY,2024,Bronx County,AD 78 ED 017,432,240,10,682,0,0,0,0.23,20.42
NY,2024,Bronx County,AD 78 ED 018,413,225,4,642,0,0,0,7.75,25.33
NY,2024,Bronx County,AD 78 ED 019,404,158,4,566,0,0,0,-1.73,26.58
NY,2024,Bronx County,AD 78 ED 020,469,188,6,663,0,0,0,1.92,22.34
NY,2024,Bronx County,AD 78 ED 021,349,193,4,546,0,0,0,-1.43,23.32
NY,2024,Bronx County,AD 78 ED 022,395,232,6,633,0,0,0,-3.04,19.4
NY,2024,Bronx County,AD 78 ED 023,416,170,11,597,0,0,0,-1.2,18.82
NY,2024,Bronx County,AD 78 ED 024,61,23,1,85,0,0,0,-4.92,39.13
NY,2024,Bronx County,AD 78 ED 025,429,182,12,623,0,0,0,0.7,12.09
NY,2024,Bronx County,AD 78 ED 026,332,140,5,477,0,0,0,-2.71,19.29
NY,2024,Bronx County,AD 78 ED 027,430,199,9,638,0,0,0,-2.56,15.08
NY,2024,Bronx County,AD 78 ED 028,578,272,17,867,0,0,0,-2.94,16.54
NY,2024,Bronx County,AD 78 ED 029,532,282,5,819,0,0,0,-0.94,17.38
NY,2024,Bronx County,AD 78 ED 030,500,184,14,698,0,0,0,0,16.85
NY,2024,Bronx County,AD 78 ED 031,274,103,3,380,0,0,0,2.19,12.62
NY,2024,Bronx County,AD 78 ED 032,558,104,8,670,0,0,0,1.97,15.38
NY,2024,Bronx County,AD 78 ED 033,386,218,7,611,0,0,0,0.78,17.43
NY,2024,Bronx County,AD 78 ED 034,345,210,5,560,0,0,0,1.74,21.43
NY,2024,Bronx County,AD 78 ED 035,303,208,3,514,0,0,0,-1.32,20.19
NY,2024,Bronx County,AD 78 ED 036,554,217,11,782,0,0,0,1.62,12.9
NY,2024,Bronx County,AD 78 ED 037,486,241,5,732,0,0,0,-1.03,23.65
NY,2024,Bronx County,AD 78 ED 038,264,131,0,395,0,0,0,3.79,23.66
NY,2024,Bronx County,AD 78 ED 039,422,226,0,648,0,0,0,-3.08,23.45
NY,2024,Bronx County,AD 78 ED 040,339,160,2,501,0,0,0,1.18,10
NY,2024,Bronx County,AD 78 ED 041,331,238,11,580,0,0,0,-5.44,28.15
NY,2024,Bronx County,AD 78 ED 042,411,171,5,587,0,0,0,0,29.24
NY,2024,Bronx County,AD 78 ED 043,372,275,6,653,0,0,0,0.27,19.27
NY,2024,Bronx County,AD 78 ED 044,294,186,7,487,0,0,0,-2.38,19.35
NY,2024,Bronx County,AD 78 ED 045,269,131,3,403,0,0,0,-0.74,25.19
NY,2024,Bronx County,AD 78 ED 046,354,170,5,529,0,0,0,0.28,25.29
NY,2024,Bronx County,AD 78 ED 047,368,227,2,597,0,0,0,-0.27,20.7
NY,2024,Bronx County,AD 78 ED 048,1,1,0,2,0,0,0,0,0
NY,2024,Bronx County,AD 78 ED 049,453,182,12,647,0,0,0,2.21,9.89
NY,2024,Bronx County,AD 78 ED 050,162,115,4,281,0,0,0,3.09,16.52
NY,2024,Bronx County,AD 79 ED 001,501,114,3,618,0,0,0,4.19,18.42
NY,2024,Bronx County,AD 79 ED 002,66,38,2,106,0,0,0,-4.55,15.79
NY,2024,Bronx County,AD 79 ED 003,433,114,1,548,0,0,0,1.85,21.05
NY,2024,Bronx County,AD 79 ED 004,293,141,2,436,0,0,0,1.71,19.15
NY,2024,Bronx County,AD 79 ED 005,301,103,3,407,0,0,0,0.33,23.3
NY,2024,Bronx County,AD 79 ED 006,239,94,3,336,0,0,0,2.09,18.09
NY,2024,Bronx County,AD 79 ED 007,59,15,0,74,0,0,0,8.47,26.67
NY,2024,Bronx County,AD 79 ED 008,276,65,0,341,0,0,0,4.71,30.77
NY,2024,Bronx County,AD 79 ED 009,146,49,1,196,0,0,0,2.05,18.37
NY,2024,Bronx County,AD 79 ED 010,388,121,5,514,0,0,0,1.03,15.7
NY,2024,Bronx County,AD 79 ED 011,462,117,4,583,0,0,0,2.81,14.53
NY,2024,Bronx County,AD 79 ED 012,520,168,1,689,0,0,0,2.31,16.07
NY,2024,Bronx County,AD 79 ED 013,397,93,5,495,0,0,0,1.51,15.05
NY,2024,Bronx County,AD 79 ED 014,427,139,4,570,0,0,0,2.58,22.3
NY,2024,Bronx County,AD 79 ED 015,550,152,7,709,0,0,0,0.55,22.37
NY,2024,Bronx County,AD 79 ED 016,266,69,3,338,0,0,0,3.76,20.29
NY,2024,Bronx County,AD 79 ED 017,364,140,1,505,0,0,0,15.38,30.71
NY,2024,Bronx County,AD 79 ED 018,349,83,3,435,0,0,0,4.58,32.53
NY,2024,Bronx County,AD 79 ED 019,215,55,0,270,0,0,0,-1.4,29.09
NY,2024,Bronx County,AD 79 ED 020,429,113,3,545,0,0,0,0.47,17.7
NY,2024,Bronx County,AD 79 ED 021,314,96,6,416,0,0,0,-0.64,20.83
NY,2024,Bronx County,AD 79 ED 022,416,143,3,562,0,0,0,0.48,19.58
NY,2024,Bronx County,AD 79 ED 023,429,212,5,646,0,0,0,-1.63,27.36
NY,2024,Bronx County,AD 79 ED 024,358,117,2,477,0,0,0,0,23.93
NY,2024,Bronx County,AD 79 ED 025,224,84,0,308,0,0,0,4.46,30.95
NY,2024,Bronx County,AD 79 ED 026,254,80,4,338,0,0,0,1.57,13.75
NY,2024,Bronx County,AD 79 ED 027,469,135,5,609,0,0,0,2.99,19.26
NY,2024,Bronx County,AD 79 ED 028,577,148,11,736,0,0,0,-0.87,16.89
NY,2024,Bronx County,AD 79 ED 029,519,168,3,690,0,0,0,0,27.98
NY,2024,Bronx County,AD 79 ED 030,357,94,1,452,0,0,0,0.84,14.89
NY,2024,Bronx County,AD 79 ED 031,350,120,5,475,0,0,0,-1.71,28.33
NY,2024,Bronx County,AD 79 ED 032,549,189,5,743,0,0,0,2.55,20.63
NY,2024,Bronx County,AD 79 ED 033,268,72,3,343,0,0,0,5.97,18.06
NY,2024,Bronx County,AD 79 ED 034,446,190,3,639,0,0,0,-1.57,22.63
NY,2024,Bronx County,AD 79 ED 035,497,139,2,638,0,0,0,3.02,35.97
NY,2024,Bronx County,AD 79 ED 036,367,125,6,498,0,0,0,3.27,20.8
NY,2024,Bronx County,AD 79 ED 037,485,171,6,662,0,0,0,-4.95,25.73
NY,2024,Bronx County,AD 79 ED 038,358,122,5,485,0,0,0,4.19,13.93
NY,2024,Bronx County,AD 79 ED 039,307,92,4,403,0,0,0,0.33,16.3
NY,2024,Bronx County,AD 79 ED 040,559,160,2,721,0,0,0,2.68,24.38
NY,2024,Bronx County,AD 79 ED 041,366,113,8,487,0,0,0,0.55,15.93
NY,2024,Bronx County,AD 79 ED 042,356,117,3,476,0,0,0,-1.4,30.77
NY,2024,Bronx County,AD 79 ED 043,795,187,7,989,0,0,0,1.13,21.39
NY,2024,Bronx County,AD 79 ED 044,385,132,2,519,0,0,0,-1.04,28.03
NY,2024,Bronx County,AD 79 ED 045,370,114,3,487,0,0,0,1.62,16.67
NY,2024,Bronx County,AD 79 ED 046,567,172,3,742,0,0,0,1.41,19.19
NY,2024,Bronx County,AD 79 ED 047,572,154,10,736,0,0,0,2.27,25.32
NY,2024,Bronx County,AD 79 ED 048,90,22,1,113,0,0,0,6.67,18.18
NY,2024,Bronx County,AD 79 ED 049,159,57,1,217,0,0,0,2.52,24.56
NY,2024,Bronx County,AD 79 ED 050,376,121,1,498,0,0,0,5.85,30.58
NY,2024,Bronx County,AD 79 ED 051,368,170,5,543,0,0,0,0.27,26.47
NY,2024,Bronx County,AD 79 ED 052,403,115,2,520,0,0,0,3.72,26.96
NY,2024,Bronx County,AD 79 ED 053,328,89,0,417,0,0,0,3.96,19.1
NY,2024,Bronx County,AD 79 ED 054,601,82,7,690,0,0,0,0.5,26.83
NY,2024,Bronx County,AD 79 ED 055,760,117,7,884,0,0,0,-0.13,26.5
NY,2024,Bronx County,AD 79 ED 056,423,70,4,497,0,0,0,2.36,21.43
NY,2024,Bronx County,AD 79 ED 057,196,69,3,268,0,0,0,2.55,15.94
NY,2024,Bronx County,AD 79 ED 058,77,30,1,108,0,0,0,-2.6,23.33
NY,2024,Bronx County,AD 79 ED 059,226,73,1,300,0,0,0,4.42,23.29
NY,2024,Bronx County,AD 80 ED 001,92,41,1,134,0,0,0,-2.17,14.63
NY,2024,Bronx County,AD 80 ED 002,335,151,10,496,0,0,0,-0.3,13.25
NY,2024,Bronx County,AD 80 ED 003,325,195,11,531,0,0,0,-2.77,16.41
NY,2024,Bronx County,AD 80 ED 004,199,258,7,464,0,0,0,-4.02,9.69
NY,2024,Bronx County,AD 80 ED 005,292,197,42,531,0,0,0,-6.85,21.83
NY,2024,Bronx County,AD 80 ED 006,433,345,25,803,0,0,0,-4.62,17.39
NY,2024,Bronx County,AD 80 ED 007,184,96,2,282,0,0,0,-2.17,23.96
NY,2024,Bronx County,AD 80 ED 008,465,244,11,720,0,0,0,-0.43,18.85
NY,2024,Bronx County,AD 80 ED 009,178,113,3,294,0,0,0,-1.69,17.7
NY,2024,Bronx County,AD 80 ED 010,265,291,9,565,0,0,0,-9.43,14.78
NY,2024,Bronx County,AD 80 ED 011,376,237,8,621,0,0,0,-4.26,17.72
NY,2024,Bronx County,AD 80 ED 012,502,260,4,766,0,0,0,1.39,14.23
NY,2024,Bronx County,AD 80 ED 013,514,248,9,771,0,0,0,-0.78,13.71
NY,2024,Bronx County,AD 80 ED 014,490,159,8,657,0,0,0,0,12.58
NY,2024,Bronx County,AD 80 ED 015,551,204,12,767,0,0,0,-2.36,17.65
NY,2024,Bronx County,AD 80 ED 016,437,234,16,687,0,0,0,-4.12,21.79
NY,2024,Bronx County,AD 80 ED 017,554,256,19,829,0,0,0,-4.51,21.88
NY,2024,Bronx County,AD 80 ED 018,333,287,3,623,0,0,0,-3,12.2
NY,2024,Bronx County,AD 80 ED 019,248,270,18,536,0,0,0,-6.45,8.89
NY,2024,Bronx County,AD 80 ED 020,374,517,24,915,0,0,0,-4.55,7.54
NY,2024,Bronx County,AD 80 ED 021,469,192,18,679,0,0,0,-2.56,9.9
NY,2024,Bronx County,AD 80 ED 022,297,127,1,425,0,0,0,-0.34,18.11
NY,2024,Bronx County,AD 80 ED 023,392,469,12,873,0,0,0,-5.61,7.68
NY,2024,Bronx County,AD 80 ED 024,404,234,7,645,0,0,0,-0.99,11.54
NY,2024,Bronx County,AD 80 ED 025,236,124,5,365,0,0,0,0.42,20.97
NY,2024,Bronx County,AD 80 ED 026,536,241,7,784,0,0,0,-2.61,14.52
NY,2024,Bronx County,AD 80 ED 027,198,43,1,242,0,0,0,2.02,13.95
NY,2024,Bronx County,AD 80 ED 028,88,19,0,107,0,0,0,1.14,10.53
NY,2024,Bronx County,AD 80 ED 029,477,177,16,670,0,0,0,-1.89,15.82
NY,2024,Bronx County,AD 80 ED 030,516,191,24,731,0,0,0,-0.39,17.28
NY,2024,Bronx County,AD 80 ED 031,262,94,4,360,0,0,0,-1.15,24.47
NY,2024,Bronx County,AD 80 ED 032,185,76,2,263,0,0,0,2.7,14.47
NY,2024,Bronx County,AD 80 ED 033,80,20,0,100,0,0,0,2.5,25
NY,2024,Bronx County,AD 80 ED 034,577,133,4,714,0,0,0,0.69,19.55
NY,2024,Bronx County,AD 80 ED 035,634,188,5,827,0,0,0,2.52,11.17
NY,2024,Bronx County,AD 80 ED 036,302,62,3,367,0,0,0,-1.66,29.03
NY,2024,Bronx County,AD 80 ED 037,505,120,12,637,0,0,0,0.59,16.67
NY,2024,Bronx County,AD 80 ED 038,517,114,5,636,0,0,0,2.13,21.93
NY,2024,Bronx County,AD 80 ED 040,369,231,14,614,0,0,0,-2.17,13.85
NY,2024,Bronx County,AD 80 ED 041,515,415,19,949,0,0,0,-0.39,10.36
NY,2024,Bronx County,AD 80 ED 042,636,378,31,1045,0,0,0,-6.13,11.38
NY,2024,Bronx County,AD 80 ED 043,539,362,25,926,0,0,0,-2.41,11.33
NY,2024,Bronx County,AD 80 ED 044,380,135,3,518,0,0,0,2.63,16.3
NY,2024,Bronx County,AD 80 ED 045,444,213,7,664,0,0,0,1.58,17.84
NY,2024,Bronx County,AD 80 ED 046,302,131,8,441,0,0,0,-1.99,19.85
NY,2024,Bronx County,AD 80 ED 047,208,155,8,371,0,0,0,0,20
NY,2024,Bronx County,AD 80 ED 048,293,204,5,502,0,0,0,-1.71,15.2
NY,2024,Bronx County,AD 80 ED 049,346,153,6,505,0,0,0,0.58,11.76
NY,2024,Bronx County,AD 80 ED 050,407,137,14,558,0,0,0,2.7,8.76
NY,2024,Bronx County,AD 80 ED 051,401,135,4,540,0,0,0,0.5,21.48
NY,2024,Bronx County,AD 80 ED 052,53,12,0,65,0,0,0,5.66,8.33
NY,2024,Bronx County,AD 80 ED 053,405,179,5,589,0,0,0,1.73,21.79
NY,2024,Bronx County,AD 80 ED 054,950,154,6,1110,0,0,0,1.68,31.82
NY,2024,Bronx County,AD 80 ED 055,434,210,8,652,0,0,0,-0.69,16.67
NY,2024,Bronx County,AD 80 ED 056,406,217,25,648,0,0,0,-3.2,19.35
NY,2024,Bronx County,AD 80 ED 057,537,225,28,790,0,0,0,-2.98,19.56
NY,2024,Bronx County,AD 80 ED 058,290,148,4,442,0,0,0,-1.72,25.68
NY,2024,Bronx County,AD 80 ED 059,268,117,13,398,0,0,0,-5.6,25.64
NY,2024,Bronx County,AD 80 ED 060,101,137,8,246,0,0,0,-7.92,9.49
NY,2024,Bronx County,AD 80 ED 061,1,1,0,2,0,0,0,100,-100
NY,2024,Bronx County,AD 80 ED 062,118,58,13,189,0,0,0,-4.24,20.69
NY,2024,Bronx County,AD 80 ED 063,125,80,3,208,0,0,0,3.2,12.5
NY,2024,Bronx County,AD 80 ED 064,31,8,0,39,0,0,0,6.45,-12.5
NY,2024,Bronx County,AD 81 ED 001,362,203,12,577,0,0,0,3.59,29.56
NY,2024,Bronx County,AD 81 ED 002,478,232,7,717,0,0,0,0,18.97
NY,2024,Bronx County,AD 81 ED 003,265,187,6,458,0,0,0,-1.13,13.37
NY,2024,Bronx County,AD 81 ED 004,285,91,1,377,0,0,0,1.75,30.77
NY,2024,Bronx County,AD 81 ED 005,286,185,12,483,0,0,0,0.35,24.32
NY,2024,Bronx County,AD 81 ED 006,439,215,2,656,0,0,0,0.23,20.93
NY,2024,Bronx County,AD 81 ED 007,337,118,15,470,0,0,0,-3.86,22.03
NY,2024,Bronx County,AD 81 ED 008,448,158,25,631,0,0,0,-4.24,19.62
NY,2024,Bronx County,AD 81 ED 009,356,168,8,532,0,0,0,-1.4,20.24
NY,2024,Bronx County,AD 81 ED 010,508,271,11,790,0,0,0,-4.13,17.71
NY,2024,Bronx County,AD 81 ED 011,662,338,26,1026,0,0,0,-2.72,20.71
NY,2024,Bronx County,AD 81 ED 012,356,217,7,580,0,0,0,-1.97,15.21
NY,2024,Bronx County,AD 81 ED 013,58,32,2,92,0,0,0,-6.9,15.63
NY,2024,Bronx County,AD 81 ED 014,611,215,15,841,0,0,0,-4.09,14.42
NY,2024,Bronx County,AD 81 ED 015,535,131,6,672,0,0,0,-1.5,16.79
NY,2024,Bronx County,AD 81 ED 016,379,116,15,510,0,0,0,-3.96,9.48
NY,2024,Bronx County,AD 81 ED 017,879,310,33,1222,0,0,0,-1.71,9.68
NY,2024,Bronx County,AD 81 ED 018,435,121,4,560,0,0,0,-0.23,17.36
NY,2024,Bronx County,AD 81 ED 019,770,190,18,978,0,0,0,-2.34,11.05
NY,2024,Bronx County,AD 81 ED 020,584,140,11,735,0,0,0,-2.4,14.29
NY,2024,Bronx County,AD 81 ED 021,714,174,21,909,0,0,0,0.14,9.2
NY,2024,Bronx County,AD 81 ED 022,669,236,15,920,0,0,0,-2.39,16.1
NY,2024,Bronx County,AD 81 ED 023,601,150,11,762,0,0,0,1,10.67
NY,2024,Bronx County,AD 81 ED 024,429,107,7,543,0,0,0,-1.17,17.76
NY,2024,Bronx County,AD 81 ED 025,268,153,14,435,0,0,0,-8.96,10.46
NY,2024,Bronx County,AD 81 ED 026,794,222,25,1041,0,0,0,1.39,2.7
NY,2024,Bronx County,AD 81 ED 027,745,167,17,929,0,0,0,0.13,8.38
NY,2024,Bronx County,AD 81 ED 028,933,233,20,1186,0,0,0,-1.07,6.87
NY,2024,Bronx County,AD 81 ED 029,823,290,32,1145,0,0,0,-5.47,17.24
NY,2024,Bronx County,AD 81 ED 030,660,293,21,974,0,0,0,-4.85,17.41
NY,2024,Bronx County,AD 81 ED 031,877,312,16,1205,0,0,0,-5.36,16.03
NY,2024,Bronx County,AD 81 ED 032,583,245,15,843,0,0,0,-4.29,14.69
NY,2024,Bronx County,AD 81 ED 033,462,143,10,615,0,0,0,-3.25,16.78
NY,2024,Bronx County,AD 81 ED 034,709,167,11,887,0,0,0,-2.96,15.57
NY,2024,Bronx County,AD 81 ED 035,641,191,14,846,0,0,0,-2.34,10.47
NY,2024,Bronx County,AD 81 ED 036,443,171,13,627,0,0,0,0.23,8.19
NY,2024,Bronx County,AD 81 ED 037,721,262,22,1005,0,0,0,-2.36,13.74
NY,2024,Bronx County,AD 81 ED 038,452,216,17,685,0,0,0,-5.09,14.35
NY,2024,Bronx County,AD 81 ED 039,572,238,13,823,0,0,0,-1.05,13.87
NY,2024,Bronx County,AD 81 ED 040,459,228,18,705,0,0,0,1.31,6.58
NY,2024,Bronx County,AD 81 ED 041,333,349,15,697,0,0,0,-5.11,8.02
NY,2024,Bronx County,AD 81 ED 042,363,354,20,737,0,0,0,-2.2,12.43
NY,2024,Bronx County,AD 81 ED 043,471,416,12,899,0,0,0,-1.06,8.17
NY,2024,Bronx County,AD 81 ED 044,710,145,9,864,0,0,0,0.85,11.03
NY,2024,Bronx County,AD 81 ED 045,479,241,8,728,0,0,0,-1.25,15.77
NY,2024,Bronx County,AD 81 ED 046,286,70,10,366,0,0,0,0.7,12.86
NY,2024,Bronx County,AD 81 ED 047,475,244,18,737,0,0,0,-0.84,25.82
NY,2024,Bronx County,AD 81 ED 048,611,240,8,859,0,0,0,2.95,19.58
NY,2024,Bronx County,AD 81 ED 049,476,182,8,666,0,0,0,1.89,34.62
NY,2024,Bronx County,AD 81 ED 050,402,210,11,623,0,0,0,-2.49,18.1
NY,2024,Bronx County,AD 81 ED 051,495,154,9,658,0,0,0,2.22,16.23
NY,2024,Bronx County,AD 81 ED 052,487,86,1,574,0,0,0,2.87,12.79
NY,2024,Bronx County,AD 81 ED 053,534,287,22,843,0,0,0,-2.43,13.94
NY,2024,Bronx County,AD 81 ED 054,746,291,14,1051,0,0,0,-1.21,17.18
NY,2024,Bronx County,AD 81 ED 055,169,65,8,242,0,0,0,-5.33,21.54
NY,2024,Bronx County,AD 81 ED 056,390,152,22,564,0,0,0,-0.77,24.34
NY,2024,Bronx County,AD 81 ED 057,460,85,9,554,0,0,0,-1.52,20
NY,2024,Bronx County,AD 81 ED 058,454,123,2,579,0,0,0,2.64,13.01
NY,2024,Bronx County,AD 81 ED 059,412,83,2,497,0,0,0,2.18,24.1
NY,2024,Bronx County,AD 81 ED 063,1,0,0,1,0,0,0,0,0
NY,2024,Bronx County,AD 82 ED 001,335,628,8,971,0,0,0,-13.43,11.31
NY,2024,Bronx County,AD 82 ED 002,122,255,4,381,0,0,0,-7.38,6.67
NY,2024,Bronx County,AD 82 ED 003,375,370,11,756,0,0,0,-5.07,10.81
NY,2024,Bronx County,AD 82 ED 004,375,373,6,754,0,0,0,-3.47,11.26
NY,2024,Bronx County,AD 82 ED 005,275,325,6,606,0,0,0,-6.18,10.15
NY,2024,Bronx County,AD 82 ED 006,238,545,3,786,0,0,0,-11.76,8.07
NY,2024,Bronx County,AD 82 ED 007,359,307,6,672,0,0,0,-2.79,9.45
NY,2024,Bronx County,AD 82 ED 008,308,367,14,689,0,0,0,-7.14,10.08
NY,2024,Bronx County,AD 82 ED 009,421,329,4,754,0,0,0,-4.99,15.2
NY,2024,Bronx County,AD 82 ED 010,535,343,4,882,0,0,0,-0.93,9.33
NY,2024,Bronx County,AD 82 ED 011,407,269,7,683,0,0,0,-0.98,9.29
NY,2024,Bronx County,AD 82 ED 012,316,74,4,394,0,0,0,1.27,25.68
NY,2024,Bronx County,AD 82 ED 013,292,80,2,374,0,0,0,1.71,16.25
NY,2024,Bronx County,AD 82 ED 014,313,75,0,388,0,0,0,7.35,22.67
NY,2024,Bronx County,AD 82 ED 015,427,345,7,779,0,0,0,-2.58,10.14
NY,2024,Bronx County,AD 82 ED 016,429,329,6,764,0,0,0,-4.9,13.98
NY,2024,Bronx County,AD 82 ED 017,44,28,0,72,0,0,0,-2.27,10.71
NY,2024,Bronx County,AD 82 ED 018,339,488,9,836,0,0,0,-6.49,9.43
NY,2024,Bronx County,AD 82 ED 019,338,535,9,882,0,0,0,-3.85,6.92
NY,2024,Bronx County,AD 82 ED 020,370,665,4,1039,0,0,0,-2.97,7.37
NY,2024,Bronx County,AD 82 ED 021,232,474,8,714,0,0,0,-4.74,5.7
NY,2024,Bronx County,AD 82 ED 022,195,369,4,568,0,0,0,-6.15,7.05
NY,2024,Bronx County,AD 82 ED 023,222,335,4,561,0,0,0,-1.35,9.55
NY,2024,Bronx County,AD 82 ED 024,206,282,4,492,0,0,0,-6.8,10.99
NY,2024,Bronx County,AD 82 ED 025,553,293,10,856,0,0,0,-0.9,11.6
NY,2024,Bronx County,AD 82 ED 026,338,252,9,599,0,0,0,-2.07,8.73
NY,2024,Bronx County,AD 82 ED 027,310,283,11,604,0,0,0,-2.26,15.55
NY,2024,Bronx County,AD 82 ED 028,568,368,10,946,0,0,0,0,15.22
NY,2024,Bronx County,AD 82 ED 029,513,303,9,825,0,0,0,-1.36,17.16
NY,2024,Bronx County,AD 82 ED 030,417,241,7,665,0,0,0,-1.68,15.77
NY,2024,Bronx County,AD 82 ED 031,321,274,18,613,0,0,0,-2.49,10.58
NY,2024,Bronx County,AD 82 ED 032,423,382,9,814,0,0,0,-5.44,9.95
NY,2024,Bronx County,AD 82 ED 033,365,342,10,717,0,0,0,-7.67,14.04
NY,2024,Bronx County,AD 82 ED 034,322,198,8,528,0,0,0,-7.45,18.18
NY,2024,Bronx County,AD 82 ED 035,154,90,5,249,0,0,0,-5.19,17.78
NY,2024,Bronx County,AD 82 ED 036,387,235,24,646,0,0,0,-9.04,15.32
NY,2024,Bronx County,AD 82 ED 037,18,4,0,22,0,0,0,16.67,0
NY,2024,Bronx County,AD 82 ED 038,457,381,21,859,0,0,0,-5.47,9.45
NY,2024,Bronx County,AD 82 ED 039,373,284,9,666,0,0,0,0.54,9.51
NY,2024,Bronx County,AD 82 ED 040,382,182,20,584,0,0,0,-5.76,17.58
NY,2024,Bronx County,AD 82 ED 041,582,483,12,1077,0,0,0,0.17,3.93
NY,2024,Bronx County,AD 82 ED 042,556,507,15,1078,0,0,0,-2.52,8.68
NY,2024,Bronx County,AD 82 ED 043,245,271,4,520,0,0,0,-0.82,9.23
NY,2024,Bronx County,AD 82 ED 044,251,225,7,483,0,0,0,-3.19,12
NY,2024,Bronx County,AD 82 ED 046,732,112,10,854,0,0,0,0.96,17.86
NY,2024,Bronx County,AD 82 ED 047,605,88,3,696,0,0,0,1.98,15.91
NY,2024,Bronx County,AD 82 ED 048,860,118,10,988,0,0,0,2.09,17.8
NY,2024,Bronx County,AD 82 ED 049,744,103,3,850,0,0,0,1.34,15.53
NY,2024,Bronx County,AD 82 ED 050,637,71,5,713,0,0,0,2.98,12.68
NY,2024,Bronx County,AD 82 ED 051,664,58,3,725,0,0,0,3.46,1.72
NY,2024,Bronx County,AD 82 ED 053,138,112,3,253,0,0,0,1.45,8.04
NY,2024,Bronx County,AD 82 ED 054,912,116,5,1033,0,0,0,2.08,12.93
NY,2024,Bronx County,AD 82 ED 055,819,160,6,985,0,0,0,-1.59,25.62
NY,2024,Bronx County,AD 82 ED 056,724,102,1,827,0,0,0,1.52,16.67
NY,2024,Bronx County,AD 82 ED 057,864,136,9,1009,0,0,0,0,17.65
NY,2024,Bronx County,AD 82 ED 058,888,95,3,986,0,0,0,2.93,5.26
NY,2024,Bronx County,AD 82 ED 059,878,127,6,1011,0,0,0,1.59,11.81
NY,2024,Bronx County,AD 82 ED 060,802,121,9,932,0,0,0,1.12,18.18
NY,2024,Bronx County,AD 82 ED 061,844,104,4,952,0,0,0,0.71,17.31
NY,2024,Bronx County,AD 82 ED 062,724,97,7,828,0,0,0,0.28,25.77
NY,2024,Bronx County,AD 82 ED 063,862,135,13,1010,0,0,0,-0.12,24.44
NY,2024,Bronx County,AD 82 ED 064,871,144,3,1018,0,0,0,1.26,15.97
NY,2024,Bronx County,AD 82 ED 065,776,119,4,899,0,0,0,-1.42,23.53
NY,2024,Bronx County,AD 82 ED 066,556,112,6,674,0,0,0,5.22,11.61
NY,2024,Bronx County,AD 83 ED 001,738,119,2,859,0,0,0,1.63,16.81
NY,2024,Bronx County,AD 83 ED 002,737,103,8,848,0,0,0,0.41,22.33
NY,2024,Bronx County,AD 83 ED 003,698,138,7,843,0,0,0,-1.29,24.64
NY,2024,Bronx County,AD 83 ED 004,526,59,2,587,0,0,0,2.66,23.73
NY,2024,Bronx County,AD 83 ED 005,626,79,3,708,0,0,0,1.44,18.99
NY,2024,Bronx County,AD 83 ED 006,765,87,6,858,0,0,0,2.09,14.94
NY,2024,Bronx County,AD 83 ED 007,783,93,2,878,0,0,0,1.02,13.98
NY,2024,Bronx County,AD 83 ED 008,479,81,10,570,0,0,0,3.34,14.81
NY,2024,Bronx County,AD 83 ED 009,444,77,1,522,0,0,0,4.28,22.08
NY,2024,Bronx County,AD 83 ED 010,503,88,4,595,0,0,0,1.99,13.64
NY,2024,Bronx County,AD 83 ED 011,690,99,4,793,0,0,0,3.48,22.22
NY,2024,Bronx County,AD 83 ED 012,469,83,7,559,0,0,0,3.2,12.05
NY,2024,Bronx County,AD 83 ED 013,444,86,12,542,0,0,0,3.6,13.95
NY,2024,Bronx County,AD 83 ED 014,432,96,4,532,0,0,0,-0.93,23.96
NY,2024,Bronx County,AD 83 ED 015,598,105,8,711,0,0,0,2.84,17.14
NY,2024,Bronx County,AD 83 ED 016,632,67,6,705,0,0,0,4.75,2.99
NY,2024,Bronx County,AD 83 ED 017,602,87,8,697,0,0,0,-0.17,22.99
NY,2024,Bronx County,AD 83 ED 018,435,75,5,515,0,0,0,3.45,20
NY,2024,Bronx County,AD 83 ED 019,549,96,2,647,0,0,0,0.55,22.92
NY,2024,Bronx County,AD 83 ED 020,690,100,11,801,0,0,0,1.88,19
NY,2024,Bronx County,AD 83 ED 021,722,57,8,787,0,0,0,1.25,33.33
NY,2024,Bronx County,AD 83 ED 022,770,94,4,868,0,0,0,-0.26,28.72
NY,2024,Bronx County,AD 83 ED 023,850,92,8,950,0,0,0,0.59,25
NY,2024,Bronx County,AD 83 ED 024,556,70,5,631,0,0,0,1.98,18.57
NY,2024,Bronx County,AD 83 ED 025,764,77,4,845,0,0,0,3.8,19.48
NY,2024,Bronx County,AD 83 ED 026,635,86,3,724,0,0,0,2.83,16.28
NY,2024,Bronx County,AD 83 ED 027,426,101,2,529,0,0,0,1.88,16.83
NY,2024,Bronx County,AD 83 ED 028,463,65,2,530,0,0,0,3.67,12.31
NY,2024,Bronx County,AD 83 ED 029,392,62,4,458,0,0,0,1.02,22.58
NY,2024,Bronx County,AD 83 ED 030,543,126,8,677,0,0,0,0.37,18.25
