state,election_year,county,local_unit,pres_harris,pres_trump,pres_other,pres_total,comparison_dem,comparison_rep,comparison_other,comparison_total,cvr_rows,source_url
NV,2024,Clark County,6512 (6512|00),632,1188,30,1850,654,1136,43,1833,1853,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6514 (6514|00),1009,1117,23,2149,1023,1021,69,2113,2154,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6517 (6517|00),977,1113,38,2128,990,1012,85,2087,2129,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6520 (6520|00),1194,1263,43,2500,1203,1166,97,2466,2510,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6522 (6522|00),624,795,26,1445,621,753,47,1421,1446,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6526 (6526|00),749,939,23,1711,752,908,34,1694,1716,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6527 (6527|00),1264,1486,51,2801,1280,1391,95,2766,2802,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6528 (6528|00),864,1087,30,1981,859,1017,75,1951,1984,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6530 (6530|00),1229,1226,40,2495,1219,1128,114,2461,2500,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6533 (6533|00),573,467,23,1063,573,404,63,1040,1065,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6538 (6538|00),1102,976,40,2118,1071,889,121,2081,2120,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6539 (6539|00),672,639,30,1341,646,584,87,1317,1341,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6540 (6540|00),1024,961,27,2012,1014,857,103,1974,2012,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6545 (6545|00),759,625,25,1409,753,546,78,1377,1413,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6547 (6547|00),893,826,37,1756,888,734,106,1728,1760,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6552 (6552|00),347,449,15,811,348,413,38,799,812,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6600 (6600|00),708,909,27,1644,708,838,66,1612,1647,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6609 (6609|00),1235,1199,41,2475,1245,1051,135,2431,2478,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6610 (6610|00),1014,1477,41,2532,1025,1374,88,2487,2536,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6625 (6625|00),652,819,25,1496,641,780,61,1482,1497,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6632 (6632|00),459,466,18,943,452,426,46,924,944,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6648 (6648|00),1424,1235,53,2712,1389,1097,178,2664,2713,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6652 (6652|00),929,960,32,1921,921,881,91,1893,1925,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6656 (6656|00),526,582,14,1122,509,527,65,1101,1124,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6657 (6657|00),626,701,23,1350,612,630,74,1316,1352,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6658 (6658|00),1012,1216,37,2265,1025,1081,110,2216,2269,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6666 (6666|00),1177,1409,46,2632,1172,1261,144,2577,2635,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6673 (6673|00),22,40,0,62,21,37,3,61,65,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6675 (6675|00),563,739,33,1335,578,682,54,1314,1337,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6681 (6681|00),327,501,14,842,338,470,24,832,845,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6685 (6685|00),378,585,18,981,383,528,53,964,982,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6693 (6693|00),1121,898,35,2054,1098,815,99,2012,2054,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6695 (6695|00),1230,1206,20,2456,1243,1046,119,2408,2461,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6704 (6704|00),517,373,14,904,515,324,54,893,908,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6705 (6705|00),187,124,6,317,189,106,20,315,319,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6706 (6706|00),730,577,21,1328,718,494,89,1301,1333,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6707 (6707|00),748,720,21,1489,756,635,65,1456,1491,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6708 (6708|00),866,897,24,1787,849,798,95,1742,1791,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6710 (6710|00),918,616,16,1550,885,502,100,1487,1556,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6713 (6713|00),1297,1193,40,2530,1301,1050,122,2473,2541,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6715 (6715|00),452,500,5,957,458,427,52,937,958,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6717 (6717|00),878,1130,34,2042,880,1023,97,2000,2042,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6718 (6718|00),1489,1358,42,2889,1462,1195,165,2822,2895,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6719 (6719|00),757,863,22,1642,741,767,98,1606,1647,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6725 (6725|00),1391,1432,37,2860,1369,1259,165,2793,2862,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6727 (6727|00),471,523,10,1004,479,483,28,990,1004,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6728 (6728|00),999,1610,48,2657,1039,1515,72,2626,2662,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6731 (6731|00),1167,1250,48,2465,1178,1113,122,2413,2469,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6734 (6734|00),434,438,15,887,446,392,29,867,887,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6735 (6735|00),1320,1235,45,2600,1282,1119,147,2548,2608,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6736 (6736|00),395,406,7,808,415,359,26,800,812,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6738 (6738|00),1362,1301,47,2710,1338,1186,142,2666,2715,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6741 (6741|00),970,1177,30,2177,971,1095,89,2155,2179,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6742 (6742|00),546,652,18,1216,560,612,36,1208,1217,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6750 (6750|00),658,572,11,1241,657,496,60,1213,1241,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6751 (6751|00),883,886,23,1792,856,797,112,1765,1792,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,6753 (6753|00),1333,1429,44,2806,1307,1277,165,2749,2808,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7001 (7001|00),867,628,27,1522,863,558,74,1495,1525,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7003 (7003|00),443,300,15,758,409,253,75,737,762,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7004 (7004|00),447,436,11,894,452,370,51,873,896,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7006 (7006|00),386,365,12,763,386,311,50,747,764,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7007 (7007|00),728,582,32,1342,716,546,59,1321,1343,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7011 (7011|00),39,46,2,87,36,43,6,85,87,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7012 (7012|00),1278,803,46,2127,1265,681,146,2092,2130,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7015 (7015|00),240,243,10,493,237,216,34,487,494,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7017 (7017|00),402,448,18,868,398,399,60,857,868,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7019 (7019|00),909,1095,39,2043,889,1015,110,2014,2044,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7021 (7021|00),587,387,11,985,566,332,62,960,987,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7022 (7022|00),360,198,13,571,344,167,53,564,574,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7023 (7023|00),830,602,28,1460,826,535,85,1446,1462,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7024 (7024|00),731,1039,23,1793,740,963,65,1768,1795,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7025 (7025|00),267,228,8,503,259,209,20,488,503,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7028 (7028|00),862,606,26,1494,829,502,137,1468,1497,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7029 (7029|00),1012,1005,38,2055,1024,894,115,2033,2058,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7030 (7030|00),172,157,5,334,163,135,32,330,336,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7032 (7032|00),212,295,15,522,211,283,21,515,522,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7034 (7034|00),131,87,3,221,125,74,14,213,221,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7036 (7036|00),895,945,51,1891,888,810,164,1862,1894,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7037 (7037|00),659,562,30,1251,655,486,92,1233,1254,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7039 (7039|00),952,1224,51,2227,933,1111,153,2197,2233,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7040 (7040|00),666,1010,29,1705,661,907,112,1680,1710,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7041 (7041|00),574,998,27,1599,587,904,94,1585,1601,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7042 (7042|00),574,725,22,1321,569,639,101,1309,1328,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7044 (7044|00),194,214,6,414,196,189,28,413,416,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7047 (7047|00),985,905,31,1921,990,795,119,1904,1927,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7052 (7052|00),51,11,1,63,53,4,6,63,63,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7053 (7053|00),308,187,12,507,290,181,33,504,508,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7055 (7055|00),1336,841,34,2211,1306,720,151,2177,2215,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7056 (7056|00),980,920,33,1933,978,825,98,1901,1937,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7057 (7057|00),471,537,17,1025,486,465,50,1001,1026,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7058 (7058|00),415,377,14,806,425,330,37,792,806,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7059 (7059|00),976,1095,39,2110,995,1015,75,2085,2117,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7060 (7060|00),954,885,33,1872,949,790,108,1847,1877,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7079 (7079|00),734,473,27,1234,702,389,108,1199,1240,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7097 (7097|00),518,300,15,833,495,260,64,819,835,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7311 (7311|00),368,259,13,640,359,224,40,623,642,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7312 (7312|00),784,429,30,1243,730,355,130,1215,1248,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7332 (7332|00),998,638,27,1663,980,536,123,1639,1668,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7334 (7334|00),459,353,12,824,440,310,62,812,826,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7341 (7341|00),1161,926,40,2127,1123,822,137,2082,2129,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7352 (7352|00),1007,1543,55,2605,990,1411,169,2570,2605,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7355 (7355|00),858,1057,31,1946,852,938,119,1909,1949,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7361 (7361|00),476,895,22,1393,489,807,79,1375,1395,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7366 (7366|00),2189,2089,69,4347,2159,1890,231,4280,4354,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7378 (7378|00),1419,1669,45,3133,1401,1567,128,3096,3136,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7402 (7402|00),1264,1093,32,2389,1226,996,134,2356,2391,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7403 (7403|00),1524,1509,41,3074,1528,1347,160,3035,3081,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7405 (7405|00),626,650,26,1302,637,586,69,1292,1308,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7410 (7410|00),500,545,29,1074,488,497,67,1052,1077,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7411 (7411|00),1114,916,44,2074,1088,810,133,2031,2079,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7414 (7414|00),999,883,38,1920,1001,795,106,1902,1923,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7415 (7415|00),1332,1276,50,2658,1344,1150,130,2624,2661,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7417 (7417|00),1233,1101,44,2378,1216,956,161,2333,2380,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7430 (7430|00),589,700,28,1317,596,602,98,1296,1317,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7500 (7500|00),797,686,26,1509,788,595,99,1482,1511,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7501 (7501|00),99,67,5,171,96,57,17,170,173,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7502 (7502|00),436,497,18,951,427,454,44,925,952,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7503 (7503|00),200,138,12,350,194,123,26,343,350,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7507 (7507|00),786,592,26,1404,786,510,76,1372,1409,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7509 (7509|00),491,238,25,754,472,210,56,738,755,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7512 (7512|00),307,212,7,526,307,182,27,516,527,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7513 (7513|00),874,508,17,1399,837,422,115,1374,1405,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7515 (7515|00),985,915,27,1927,991,800,105,1896,1930,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7522 (7522|00),1419,998,29,2446,1390,829,183,2402,2451,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7523 (7523|00),171,124,5,300,170,109,18,297,301,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7524 (7524|00),400,261,9,670,392,212,58,662,670,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7526 (7526|00),298,181,3,482,292,154,31,477,483,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7527 (7527|00),364,237,15,616,344,199,53,596,616,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7528 (7528|00),824,530,22,1376,788,455,109,1352,1378,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7531 (7531|00),484,346,14,844,478,277,81,836,848,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7542 (7542|00),14,16,0,30,12,17,1,30,37,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7545 (7545|00),657,1556,34,2247,668,1474,79,2221,2250,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7552 (7552|00),699,1369,34,2102,698,1302,86,2086,2106,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7553 (7553|00),1032,1933,73,3038,1049,1778,187,3014,3041,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7562 (7562|00),899,1922,52,2873,885,1813,139,2837,2875,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7569 (7569|00),1009,1076,35,2120,999,905,192,2096,2126,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7570 (7570|00),762,897,37,1696,763,786,125,1674,1697,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7582 (7582|00),329,429,13,771,326,374,58,758,773,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7592 (7592|00),1324,1730,58,3112,1302,1591,184,3077,3113,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7595 (7595|00),233,736,13,982,239,695,36,970,982,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7601 (7601|00),1065,1981,57,3103,1069,1849,152,3070,3107,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7603 (7603|00),707,1260,31,1998,691,1183,101,1975,2001,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7604 (7604|00),864,1541,44,2449,870,1417,145,2432,2451,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
NV,2024,Clark County,7611 (7611|00),1320,1876,55,3251,1327,1745,131,3203,3254,https://elections.clarkcountynv.gov/electionresultsTV/cvr/24G/24G_CVRExport_NOV_Final_Confidential.zip
